,id,datetime,top_class_name,front_class_name,lane_id,ANPR_frames_process,Processed,Raw_Top_Category_List,Raw_Front_Category_List,double_entry,final_top_class
743,IND0041201020240101192,20_10_2024_16_55_21,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
744,IND0041201020240100447,20_10_2024_08_34_16,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
745,IND0041201020240101529,20_10_2024_20_45_46,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
746,IND0041201020240100234,20_10_2024_04_30_53,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
747,IND0041201020240100448,20_10_2024_08_35_24,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
748,IND0041201020240100788,20_10_2024_12_27_12,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
749,IND0041201020240200447,20_10_2024_11_42_42,covered,truck,2,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
750,IND0041201020240100508,20_10_2024_09_05_39,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
751,IND0041201020240101548,20_10_2024_21_04_16,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
752,IND0041201020240101158,20_10_2024_16_28_11,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'hywa', 'hywa']",No,mining_full
753,IND0041201020240101557,20_10_2024_21_12_20,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
754,IND0041201020240200752,20_10_2024_19_21_28,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,non_mining
755,IND0041201020240100743,20_10_2024_11_59_23,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
756,IND0041201020240101547,20_10_2024_21_03_15,Not_Found,truck,1,1,False,['Not_Found'],['truck'],Yes,covered
757,IND0041201020240200702,20_10_2024_18_18_12,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
758,IND0041201020240200514,20_10_2024_13_09_45,Not_Found,tractor,2,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
759,IND0041201020240200080,20_10_2024_01_41_35,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
760,IND0041201020240101363,20_10_2024_18_46_13,Not_Found,mini_truck,1,1,False,['Not_Found'],['mini_truck'],Yes,non_mining
761,IND0041201020240101474,20_10_2024_20_13_40,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
762,IND0041201020240101725,20_10_2024_23_54_09,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
763,IND0041201020240100357,20_10_2024_07_26_19,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
764,IND0041201020240100328,20_10_2024_06_58_44,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
765,IND0041201020240100229,20_10_2024_04_29_48,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
766,IND0041201020240200459,20_10_2024_12_00_52,covered,mini_truck,2,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
767,IND0041201020240100668,20_10_2024_10_58_00,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
768,IND0041201020240100255,20_10_2024_05_10_32,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
769,IND0041201020240100232,20_10_2024_04_30_31,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
770,IND0041201020240100442,20_10_2024_08_28_43,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
771,IND0041201020240200238,20_10_2024_05_30_04,Not_Found,truck,2,1,False,['Not_Found'],['truck'],Yes,covered
772,IND0041201020240100251,20_10_2024_05_04_04,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
773,IND0041201020240200882,20_10_2024_23_39_57,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
774,IND0041201020240200593,20_10_2024_15_17_54,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found']","['tractor', 'tractor']",No,mining_empty
775,IND0041201020240200594,20_10_2024_15_17_54,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor']",No,mining_empty
776,IND0041201020240100819,20_10_2024_12_42_52,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
777,IND0041201020240101680,20_10_2024_22_58_26,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
778,IND0041201020240100488,20_10_2024_08_58_07,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
779,IND0041201020240101165,20_10_2024_16_36_27,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
780,IND0041201020240100412,20_10_2024_08_11_45,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
781,IND0041201020240100264,20_10_2024_05_26_03,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
782,IND0041201020240101458,20_10_2024_20_00_19,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
783,IND0041201020240200187,20_10_2024_04_19_54,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
784,IND0041201020240200268,20_10_2024_06_45_20,covered,truck,2,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
785,IND0041201020240200291,20_10_2024_07_42_18,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
786,IND0041201020240101658,20_10_2024_22_42_48,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
787,IND0041201020240200275,20_10_2024_06_57_12,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
788,IND0041201020240200756,20_10_2024_19_39_26,non_mining,truck,2,4,True,"['non_mining', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
789,IND0041201020240100769,20_10_2024_12_15_38,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
790,IND0041201020240200621,20_10_2024_16_16_14,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
791,IND0041201020240200540,20_10_2024_13_49_27,covered,truck,2,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
792,IND0041201020240200690,20_10_2024_18_02_34,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,non_mining
793,IND0041201020240100432,20_10_2024_08_24_12,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
794,IND0041201020240100107,20_10_2024_01_30_53,Not_Found,truck,1,1,False,['Not_Found'],['truck'],No,mining_full
795,IND0041201020240200815,20_10_2024_21_30_23,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
796,IND0041201020240100176,20_10_2024_03_10_07,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
797,IND0041201020240100908,20_10_2024_13_39_32,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
798,IND0041201020240101600,20_10_2024_21_48_49,Not_Found,mini_truck,1,1,False,['Not_Found'],['mini_truck'],No,Not_Found
799,IND0041201020240200382,20_10_2024_10_00_09,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
800,IND0041201020240101237,20_10_2024_17_22_09,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
801,IND0041201020240100601,20_10_2024_10_17_36,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
802,IND0041201020240100216,20_10_2024_04_10_43,Not_Found,truck,1,1,False,['Not_Found'],['truck'],No,non_mining
803,IND0041201020240100343,20_10_2024_07_07_49,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
804,IND0041201020240200346,20_10_2024_09_12_08,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
805,IND0041201020240100094,20_10_2024_01_19_41,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
806,IND0041201020240100007,20_10_2024_00_14_06,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
807,IND0041201020240200314,20_10_2024_08_33_28,Not_Found,truck,2,2,False,['Not_Found'],['truck'],No,non_mining
808,IND0041201020240100710,20_10_2024_11_32_12,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
809,IND0041201020240100704,20_10_2024_11_25_15,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
810,IND0041201020240100344,20_10_2024_07_08_09,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
811,IND0041201020240200558,20_10_2024_14_02_26,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
812,IND0041201020240100145,20_10_2024_02_34_33,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
813,IND0041201020240101160,20_10_2024_16_32_26,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
814,IND0041201020240100353,20_10_2024_07_21_33,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
815,IND0041201020240200234,20_10_2024_05_27_17,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,non_mining
816,IND0041201020240200280,20_10_2024_07_10_46,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
817,IND0041201020240101281,20_10_2024_17_51_04,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
818,IND0041201020240101439,20_10_2024_19_51_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
819,IND0041201020240100036,20_10_2024_00_37_51,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
820,IND0041201020240200345,20_10_2024_09_08_55,mining_empty,truck,2,1,False,"['mining_empty', 'mining_empty', 'mining_empty']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_empty
821,IND0041201020240200633,20_10_2024_16_43_19,mining_empty,tractor,2,4,True,"['mining_empty', 'mining_empty', 'mining_empty']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,mining_empty
822,IND0041201020240200636,20_10_2024_16_47_39,non_mining,mini_truck,2,2,False,['non_mining'],['mini_truck'],No,non_mining
823,IND0041201020240100257,20_10_2024_05_11_21,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
824,IND0041201020240101353,20_10_2024_18_42_17,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
825,IND0041201020240200071,20_10_2024_01_32_47,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
826,IND0041201020240101124,20_10_2024_16_02_53,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
827,IND0041201020240200743,20_10_2024_19_10_41,Not_Found,mini_truck,2,2,False,['Not_Found'],['mini_truck'],No,non_mining
828,IND0041201020240100873,20_10_2024_13_12_27,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
829,IND0041201020240200502,20_10_2024_12_53_05,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
830,IND0041201020240200870,20_10_2024_23_15_59,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
831,IND0041201020240200634,20_10_2024_16_43_45,non_mining,tractor,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['tractor', 'tractor', 'tractor']",No,non_mining
832,IND0041201020240200705,20_10_2024_18_24_48,Not_Found,mini_truck,2,2,False,['Not_Found'],['mini_truck'],No,Not_Found
833,IND0041201020240100177,20_10_2024_03_10_42,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
834,IND0041201020240101481,20_10_2024_20_19_06,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
835,IND0041201020240200837,20_10_2024_22_22_52,Not_Found,truck,2,1,False,['Not_Found'],['truck'],Yes,covered
836,IND0041201020240200552,20_10_2024_13_56_11,non_mining,truck,2,4,True,"['non_mining', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,non_mining
837,IND0041201020240101257,20_10_2024_17_33_43,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",Yes,non_mining
838,IND0041201020240200625,20_10_2024_16_23_12,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,Not_Found
839,IND0041201020240100586,20_10_2024_10_04_37,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
840,IND0041201020240200359,20_10_2024_09_27_01,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
841,IND0041201020240100670,20_10_2024_10_59_27,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
842,IND0041201020240100861,20_10_2024_13_06_30,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
843,IND0041201020240101177,20_10_2024_16_47_39,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
844,IND0041201020240100735,20_10_2024_11_48_42,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
845,IND0041201020240101501,20_10_2024_20_30_04,Not_Found,mini_truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
846,IND0041201020240101475,20_10_2024_20_14_27,non_mining,mini_truck,1,3,False,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
847,IND0041201020240100844,20_10_2024_12_56_16,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
848,IND0041201020240100152,20_10_2024_02_37_05,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
849,IND0041201020240100627,20_10_2024_10_37_10,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
850,IND0041201020240100761,20_10_2024_12_10_36,non_mining,truck,1,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
851,IND0041201020240200171,20_10_2024_03_58_20,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
852,IND0041201020240200879,20_10_2024_23_35_18,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
853,IND0041201020240101321,20_10_2024_18_22_21,non_mining,truck,1,1,False,['non_mining'],['truck'],No,non_mining
854,IND0041201020240100073,20_10_2024_01_04_46,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'hywa', 'hywa', 'truck']",No,
855,IND0041201020240100556,20_10_2024_09_37_10,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'hywa', 'hywa']",No,mining_full
856,IND0041201020240100029,20_10_2024_00_29_27,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
857,IND0041201020240200115,20_10_2024_02_42_51,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
858,IND0041201020240200860,20_10_2024_23_00_13,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
859,IND0041201020240100653,20_10_2024_10_47_49,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,Not_Found
860,IND0041201020240100821,20_10_2024_12_44_22,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,non_mining
861,IND0041201020240101316,20_10_2024_18_21_28,Not_Found,mini_truck,1,2,False,['Not_Found'],['mini_truck'],No,Not_Found
862,IND0041201020240200779,20_10_2024_20_10_03,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
863,IND0041201020240200884,20_10_2024_23_44_52,Not_Found,mini_truck,2,3,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,non_mining
864,IND0041201020240100655,20_10_2024_10_49_32,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
865,IND0041201020240100143,20_10_2024_02_34_09,non_mining,truck,1,1,False,['non_mining'],['truck'],Yes,non_mining
866,IND0041201020240200829,20_10_2024_22_14_04,Not_Found,truck,2,4,True,"['Not_Found', 'non_mining', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
867,IND0041201020240101148,20_10_2024_16_22_41,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
868,IND0041201020240101688,20_10_2024_23_09_33,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'truck', 'truck']",No,covered
869,IND0041201020240200298,20_10_2024_08_04_38,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
870,IND0041201020240100677,20_10_2024_11_03_16,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
871,IND0041201020240200278,20_10_2024_07_05_37,Not_Found,hywa,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'hywa', 'hywa', 'hywa', 'hywa']",No,mining_full
872,IND0041201020240100816,20_10_2024_12_42_07,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
873,IND0041201020240200322,20_10_2024_08_45_27,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
874,IND0041201020240200773,20_10_2024_20_00_56,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
875,IND0041201020240101118,20_10_2024_15_58_30,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
